id,level_id,strand_id,book_code,title,slug,book_type,sequence_position,page_count,word_count,new_hfw,new_phonics,new_morpheme,comprehension_focus,reviewed_hfws,reviewed_phonics,teaching_summary,source_master,cover_image_url,pdf_url,audio_url,is_active
179,7,2,H-7-B,Have You Been Here?,h-7-b-have-you-been-here,Hafwas Book,5,12,125,been,,,,"a, about, again, all, and, any, are, be, by, come, could, do, for, from, go, have, he, here, his, i, into, is, my, no, of, one, or, other, out, put, said, she, should, so, some, the, their, then, there, they, to, two, want, was, we, were, what, when, where, who, will, with, would, you, your",,been,L7_MASTER_v1_4.csv,/assets/placeholders/covers/h-7-b.webp,/assets/placeholders/pdfs/h-7-b.pdf,/assets/placeholders/audio/h-7-b.mp3,1
180,7,1,S-7-03,The Lamb,s-7-03-the-lamb,Soundable,6,16,165,,-mb /m/ (silent b at word end),,,All L1–L7 HFWs,"kn- /n/, wr- /r/; L1–L6 phonics",-mb /m/ (silent b at word end),L7_MASTER_v1_4.csv,/assets/placeholders/covers/s-7-03.webp,/assets/placeholders/pdfs/s-7-03.pdf,/assets/placeholders/audio/s-7-03.mp3,1
181,7,1,S-7-04,At the Table,s-7-04-at-the-table,Soundable,7,16,164,,-le /əl/,,,All L1–L7 HFWs,"kn-, wr-, mb; L1–L6 phonics",-le /əl/,L7_MASTER_v1_4.csv,/assets/placeholders/covers/s-7-04.webp,/assets/placeholders/pdfs/s-7-04.pdf,/assets/placeholders/audio/s-7-04.mp3,1
182,7,3,T-7-F-02,Grema's Plan,t-7-f-02-grema-s-plan,Tafiya Fiction,8,24,412,,,,"Infer character motivation; identify theme (giving, love)",,,"Infer character motivation; identify theme (giving, love)",L7_MASTER_v1_4.csv,/assets/placeholders/covers/t-7-f-02.webp,/assets/placeholders/pdfs/t-7-f-02.pdf,/assets/placeholders/audio/t-7-f-02.mp3,1
183,7,2,H-7-C,Give It to Me!,h-7-c-give-it-to-me,Hafwas Book,9,12,126,give,,,,"a, about, again, all, and, any, are, be, been, by, come, could, do, for, from, go, have, he, here, his, i, into, is, my, no, of, one, or, other, out, put, said, she, should, so, some, the, their, then, there, they, to, two, want, was, we, were, what, when, where, who, will, with, would, you, your",,give,L7_MASTER_v1_4.csv,/assets/placeholders/covers/h-7-c.webp,/assets/placeholders/pdfs/h-7-c.pdf,/assets/placeholders/audio/h-7-c.mp3,1
184,7,7,SP-7-01,Undo It!,sp-7-01-undo-it,Soundables+,10,12,160,,un- prefix (meaning: not / opposite),,,All L1–L7 HFWs,L1–L7 phonics,un- prefix (meaning: not / opposite),L7_MASTER_v1_4.csv,/assets/placeholders/covers/sp-7-01.webp,/assets/placeholders/pdfs/sp-7-01.pdf,/assets/placeholders/audio/sp-7-01.mp3,1
185,7,1,S-7-05,The Chief and the Field,s-7-05-the-chief-and-the-field,Soundable,11,16,175,,ie /iː/ (extension of L6 ie; four-way iː consolidation at L7),,,All L1–L7 HFWs,"kn-, wr-, mb, -le; L1–L6 phonics incl. ee, ea/iː",ie /iː/ (extension of L6 ie; four-way iː consolidation at L7),L7_MASTER_v1_4.csv,/assets/placeholders/covers/s-7-05.webp,/assets/placeholders/pdfs/s-7-05.pdf,/assets/placeholders/audio/s-7-05.mp3,1
186,7,7,SP-7-02,Do It Again!,sp-7-02-do-it-again,Soundables+,12,12,165,,re- prefix (meaning: again),,,All L1–L7 HFWs,L1–L7 phonics,re- prefix (meaning: again),L7_MASTER_v1_4.csv,/assets/placeholders/covers/sp-7-02.webp,/assets/placeholders/pdfs/sp-7-02.pdf,/assets/placeholders/audio/sp-7-02.mp3,1
187,7,5,T-7-NF-01,How We Get Water,t-7-nf-01-how-we-get-water,Non-Fiction,13,25,705,,,,Sequence a process; identify cause and effect,,,Sequence a process; identify cause and effect,L7_MASTER_v1_4.csv,/assets/placeholders/covers/t-7-nf-01.webp,/assets/placeholders/pdfs/t-7-nf-01.pdf,/assets/placeholders/audio/t-7-nf-01.mp3,1
188,7,2,H-7-D,Love,h-7-d-love,Hafwas Book,14,12,110,love,,,,"a, about, again, all, and, any, are, be, been, by, come, could, do, for, from, give, go, have, he, here, his, i, into, is, my, no, of, one, or, other, out, put, said, she, should, so, some, the, their, then, there, they, to, two, want, was, we, were, what, when, where, who, will, with, would, you, your",,love,L7_MASTER_v1_4.csv,/assets/placeholders/covers/h-7-d.webp,/assets/placeholders/pdfs/h-7-d.pdf,/assets/placeholders/audio/h-7-d.mp3,1
189,7,1,S-7-06,Theme Day,s-7-06-theme-day,Soundable,15,16,175,,e_e /iː/,,,All L1–L7 HFWs,"kn-, wr-, mb, -le, ie/iː; L1–L6 phonics",e_e /iː/,L7_MASTER_v1_4.csv,/assets/placeholders/covers/s-7-06.webp,/assets/placeholders/pdfs/s-7-06.pdf,/assets/placeholders/audio/s-7-06.mp3,1
190,7,7,SP-7-03,Full of Meaning,sp-7-03-full-of-meaning,Soundables+,16,12,166,,-ful suffix (meaning: full of),,,All L1–L7 HFWs,L1–L7 phonics,-ful suffix (meaning: full of),L7_MASTER_v1_4.csv,/assets/placeholders/covers/sp-7-03.webp,/assets/placeholders/pdfs/sp-7-03.pdf,/assets/placeholders/audio/sp-7-03.mp3,1
191,7,3,T-7-F-03,The Rain,t-7-f-03-the-rain,Tafiya Fiction,17,24,406,,,,Identify setting and how it drives plot,,,Identify setting and how it drives plot,L7_MASTER_v1_4.csv,/assets/placeholders/covers/t-7-f-03.webp,/assets/placeholders/pdfs/t-7-f-03.pdf,/assets/placeholders/audio/t-7-f-03.mp3,1
192,7,2,H-7-E,People,h-7-e-people,Hafwas Book,18,12,110,people,,,,"a, about, again, all, and, any, are, be, been, by, come, could, do, for, from, give, go, have, he, here, his, i, into, is, love, my, no, of, one, or, other, out, put, said, she, should, so, some, the, their, then, there, they, to, two, want, was, we, were, what, when, where, who, will, with, would, you, your",,people,L7_MASTER_v1_4.csv,/assets/placeholders/covers/h-7-e.webp,/assets/placeholders/pdfs/h-7-e.pdf,/assets/placeholders/audio/h-7-e.mp3,1
193,7,1,S-7-07,The Board Game,s-7-07-the-board-game,Soundable,19,16,168,,oar /ɔː/,,,All L1–L7 HFWs,"kn-, wr-, mb, -le, ie/iː, e_e; L1–L6 phonics incl. or/ɔː",oar /ɔː/,L7_MASTER_v1_4.csv,/assets/placeholders/covers/s-7-07.webp,/assets/placeholders/pdfs/s-7-07.pdf,/assets/placeholders/audio/s-7-07.mp3,1
194,7,7,SP-7-04,Without,sp-7-04-without,Soundables+,20,12,164,,-less suffix (meaning: without),,,All L1–L7 HFWs,L1–L7 phonics,-less suffix (meaning: without),L7_MASTER_v1_4.csv,/assets/placeholders/covers/sp-7-04.webp,/assets/placeholders/pdfs/sp-7-04.pdf,/assets/placeholders/audio/sp-7-04.mp3,1
195,7,5,T-7-NF-02,The Kano Market,t-7-nf-02-the-kano-market,Non-Fiction,21,25,700,,,,Identify key facts; make connections to own experience,,,Identify key facts; make connections to own experience,L7_MASTER_v1_4.csv,/assets/placeholders/covers/t-7-nf-02.webp,/assets/placeholders/pdfs/t-7-nf-02.pdf,/assets/placeholders/audio/t-7-nf-02.mp3,1
196,7,2,H-7-F,Water,h-7-f-water,Hafwas Book,22,12,114,water,,,,"a, about, again, all, and, any, are, be, been, by, come, could, do, for, from, give, go, have, he, here, his, i, into, is, love, my, no, of, one, or, other, out, people, put, said, she, should, so, some, the, their, then, there, they, to, two, want, was, we, were, what, when, where, who, will, with, would, you, your",,water,L7_MASTER_v1_4.csv,/assets/placeholders/covers/h-7-f.webp,/assets/placeholders/pdfs/h-7-f.pdf,/assets/placeholders/audio/h-7-f.mp3,1
197,7,7,SP-7-05,The Feel of Things,sp-7-05-the-feel-of-things,Soundables+,23,12,155,,-ness suffix (meaning: the state of being),,,All L1–L7 HFWs,L1–L7 phonics,-ness suffix (meaning: the state of being),L7_MASTER_v1_4.csv,/assets/placeholders/covers/sp-7-05.webp,/assets/placeholders/pdfs/sp-7-05.pdf,/assets/placeholders/audio/sp-7-05.mp3,1
198,7,3,T-7-F-04,Too Proud,t-7-f-04-too-proud,Tafiya Fiction,24,24,400,,,,Identify character flaw and change; theme: asking for help,,,Identify character flaw and change; theme: asking for help,L7_MASTER_v1_4.csv,/assets/placeholders/covers/t-7-f-04.webp,/assets/placeholders/pdfs/t-7-f-04.pdf,/assets/placeholders/audio/t-7-f-04.mp3,1
199,7,1,S-7-08,Sort or Soar?,s-7-08-sort-or-soar,Soundable,25,16,172,,or /ɔː/ + oar /ɔː/ (consolidation),,,All L1–L7 HFWs,"or /ɔː/ (L6), oar /ɔː/ (S-7-07)",or /ɔː/ + oar /ɔː/ (consolidation),L7_MASTER_v1_4.csv,/assets/placeholders/covers/s-7-08.webp,/assets/placeholders/pdfs/s-7-08.pdf,/assets/placeholders/audio/s-7-08.mp3,1
200,7,2,H-7-G,Every Day,h-7-g-every-day,Hafwas Book,26,12,116,every,,,,"a, about, again, all, and, any, are, be, been, by, come, could, do, for, from, give, go, have, he, here, his, i, into, is, love, my, no, of, one, or, other, out, people, put, said, she, should, so, some, the, their, then, there, they, to, two, want, was, water, we, were, what, when, where, who, will, with, would, you, your",,every,L7_MASTER_v1_4.csv,/assets/placeholders/covers/h-7-g.webp,/assets/placeholders/pdfs/h-7-g.pdf,/assets/placeholders/audio/h-7-g.mp3,1
201,7,7,SP-7-06,How Did She Do It?,sp-7-06-how-did-she-do-it,Soundables+,27,12,153,,-ly suffix (meaning: in a ___ way),,,All L1–L7 HFWs,L1–L7 phonics,-ly suffix (meaning: in a ___ way),L7_MASTER_v1_4.csv,/assets/placeholders/covers/sp-7-06.webp,/assets/placeholders/pdfs/sp-7-06.pdf,/assets/placeholders/audio/sp-7-06.mp3,1
202,7,4,T-7-FT-01,The Proud Rooster,t-7-ft-01-the-proud-rooster,Nigerian Folktale,28,16,232,,,,"Identify character flaw, consequence, and moral lesson",,,"Identify character flaw, consequence, and moral lesson",L7_MASTER_v1_4.csv,/assets/placeholders/covers/t-7-ft-01.webp,/assets/placeholders/pdfs/t-7-ft-01.pdf,/assets/placeholders/audio/t-7-ft-01.mp3,1
203,7,2,H-7-H,After,h-7-h-after,Hafwas Book,29,12,125,after,,,,"a, about, again, all, and, any, are, be, been, by, come, could, do, every, for, from, give, go, have, he, here, his, i, into, is, love, my, no, of, one, or, other, out, people, put, said, she, should, so, some, the, their, then, there, they, to, two, want, was, water, we, were, what, when, where, who, will, with, would, you, your",,after,L7_MASTER_v1_4.csv,/assets/placeholders/covers/h-7-h.webp,/assets/placeholders/pdfs/h-7-h.pdf,/assets/placeholders/audio/h-7-h.mp3,1
204,7,7,SP-7-07,More and Most,sp-7-07-more-and-most,Soundables+,30,12,157,,-er/-est comparative suffixes,,,All L1–L7 HFWs,L1–L7 phonics,-er/-est comparative suffixes,L7_MASTER_v1_4.csv,/assets/placeholders/covers/sp-7-07.webp,/assets/placeholders/pdfs/sp-7-07.pdf,/assets/placeholders/audio/sp-7-07.mp3,1
205,7,5,T-7-NF-03,Bones and Muscles,t-7-nf-03-bones-and-muscles,Non-Fiction,31,25,687,,,,Identify structure and function; compare bones and muscles,,,Identify structure and function; compare bones and muscles,L7_MASTER_v1_4.csv,/assets/placeholders/covers/t-7-nf-03.webp,/assets/placeholders/pdfs/t-7-nf-03.pdf,/assets/placeholders/audio/t-7-nf-03.mp3,1
206,7,2,H-7-I,Mother,h-7-i-mother,Hafwas Book,32,12,125,mother,,,,"a, about, after, again, all, and, any, are, be, been, by, come, could, do, every, for, from, give, go, have, he, here, his, i, into, is, love, my, no, of, one, or, other, out, people, put, said, she, should, so, some, the, their, then, there, they, to, two, want, was, water, we, were, what, when, where, who, will, with, would, you, your",,mother,L7_MASTER_v1_4.csv,/assets/placeholders/covers/h-7-i.webp,/assets/placeholders/pdfs/h-7-i.pdf,/assets/placeholders/audio/h-7-i.mp3,1
207,7,6,T-7-P-01,The Compound,t-7-p-01-the-compound,Poetry and Rhyme,33,12,123,,,,Identify the five senses; respond to imagery,,,Identify the five senses; respond to imagery,L7_MASTER_v1_4.csv,/assets/placeholders/covers/t-7-p-01.webp,/assets/placeholders/pdfs/t-7-p-01.pdf,/assets/placeholders/audio/t-7-p-01.mp3,1
208,7,2,H-7-J,Little Things,h-7-j-little-things,Hafwas Book,34,12,139,little,,,,"a, about, after, again, all, and, any, are, be, been, by, come, could, do, every, for, from, give, go, have, he, here, his, i, into, is, love, mother, my, no, of, one, or, other, out, people, put, said, she, should, so, some, the, their, then, there, they, to, two, want, was, water, we, were, what, when, where, who, will, with, would, you, your",,little,L7_MASTER_v1_4.csv,/assets/placeholders/covers/h-7-j.webp,/assets/placeholders/pdfs/h-7-j.pdf,/assets/placeholders/audio/h-7-j.mp3,1
209,7,1,S-7-09,The Same Sound,s-7-09-the-same-sound,Soundable,35,16,145,,ee/iː + ea/iː + ie/iː + e_e/iː (four-pattern consolidation),,,All L1–L7 HFWs,"ee L3, ea/iː L6, ie/iː S-7-05, e_e S-7-06",ee/iː + ea/iː + ie/iː + e_e/iː (four-pattern consolidation),L7_MASTER_v1_4.csv,/assets/placeholders/covers/s-7-09.webp,/assets/placeholders/pdfs/s-7-09.pdf,/assets/placeholders/audio/s-7-09.mp3,1
210,7,6,T-7-P-02,The River,t-7-p-02-the-river,Poetry and Rhyme,36,12,130,,,,Identify setting; respond to atmosphere,,,Identify setting; respond to atmosphere,L7_MASTER_v1_4.csv,/assets/placeholders/covers/t-7-p-02.webp,/assets/placeholders/pdfs/t-7-p-02.pdf,/assets/placeholders/audio/t-7-p-02.mp3,1
211,7,2,H-7-K,Another One!,h-7-k-another-one,Hafwas Book,37,12,122,another,,,,"a, about, after, again, all, and, any, are, be, been, by, come, could, do, every, for, from, give, go, have, he, here, his, i, into, is, little, love, mother, my, no, of, one, or, other, out, people, put, said, she, should, so, some, the, their, then, there, they, to, two, want, was, water, we, were, what, when, where, who, will, with, would, you, your",,another,L7_MASTER_v1_4.csv,/assets/placeholders/covers/h-7-k.webp,/assets/placeholders/pdfs/h-7-k.pdf,/assets/placeholders/audio/h-7-k.mp3,1
212,7,2,H-7-L,What Does She Do?,h-7-l-what-does-she-do,Hafwas Book,38,12,122,does,,,,"a, about, after, again, all, and, another, any, are, be, been, by, come, could, do, every, for, from, give, go, have, he, here, his, i, into, is, little, love, mother, my, no, of, one, or, other, out, people, put, said, she, should, so, some, the, their, then, there, they, to, two, want, was, water, we, were, what, when, where, who, will, with, would, you, your",,does,L7_MASTER_v1_4.csv,/assets/placeholders/covers/h-7-l.webp,/assets/placeholders/pdfs/h-7-l.pdf,/assets/placeholders/audio/h-7-l.mp3,1
213,8,2,H-8-A,I Think,h-8-a-i-think,Hafwas Book,1,16,152,think,,,,"a, about, after, again, all, and, another, any, are, be, been, by, come, could, do, does, every, for, from, give, go, have, he, here, his, i, into, is, little, love, mother, my, no, of, one, or, other, out, people, put, said, she, should, so, some, the, their, then, there, they, to, two, want, was, water, we, were, what, when, where, who, will, with, would, you, your",,think,L8_MASTER_v1_4.csv,/assets/placeholders/covers/h-8-a.webp,/assets/placeholders/pdfs/h-8-a.pdf,/assets/placeholders/audio/h-8-a.mp3,1
214,8,2,H-8-B,I Can Also,h-8-b-i-can-also,Hafwas Book,2,16,177,also,,,,"a, about, after, again, all, and, another, any, are, be, been, by, come, could, do, does, every, for, from, give, go, have, he, here, his, i, into, is, little, love, mother, my, no, of, one, or, other, out, people, put, said, she, should, so, some, the, their, then, there, they, think, to, two, want, was, water, we, were, what, when, where, who, will, with, would, you, your",,also,L8_MASTER_v1_4.csv,/assets/placeholders/covers/h-8-b.webp,/assets/placeholders/pdfs/h-8-b.pdf,/assets/placeholders/audio/h-8-b.mp3,1
215,8,1,S-8-01,The Claw,s-8-01-the-claw,Soundable,3,16,289,,aw /ɔː/,,,,All L1-L7 patterns,aw /ɔː/,L8_MASTER_v1_4.csv,/assets/placeholders/covers/s-8-01.webp,/assets/placeholders/pdfs/s-8-01.pdf,/assets/placeholders/audio/s-8-01.mp3,1
216,8,7,SP-8-01,Get Ready Before,sp-8-01-get-ready-before,Soundables+,4,12,259,,pre- (before),,,,All L7 morphemes,pre- (before),L8_MASTER_v1_4.csv,/assets/placeholders/covers/sp-8-01.webp,/assets/placeholders/pdfs/sp-8-01.pdf,/assets/placeholders/audio/sp-8-01.mp3,1
217,8,3,T-8-F-01,The Lost Kite,t-8-f-01-the-lost-kite,Tafiya Fiction,5,24,598,,,,Problem and solution,All 66 L1-L7 HFWs,,Problem and solution,L8_MASTER_v1_4.csv,/assets/placeholders/covers/t-8-f-01.webp,/assets/placeholders/pdfs/t-8-f-01.pdf,/assets/placeholders/audio/t-8-f-01.mp3,1
218,8,2,H-8-C,Who Came?,h-8-c-who-came,Hafwas Book,6,16,151,came,,,,"a, about, after, again, all, also, and, another, any, are, be, been, by, come, could, do, does, every, for, from, give, go, have, he, here, his, i, into, is, little, love, mother, my, no, of, one, or, other, out, people, put, said, she, should, so, some, the, their, then, there, they, think, to, two, want, was, water, we, were, what, when, where, who, will, with, would, you, your",,came,L8_MASTER_v1_4.csv,/assets/placeholders/covers/h-8-c.webp,/assets/placeholders/pdfs/h-8-c.pdf,/assets/placeholders/audio/h-8-c.mp3,1
219,8,2,H-8-D,Old and New,h-8-d-old-and-new,Hafwas Book,7,16,178,old,,,,"a, about, after, again, all, also, and, another, any, are, be, been, by, came, come, could, do, does, every, for, from, give, go, have, he, here, his, i, into, is, little, love, mother, my, no, of, one, or, other, out, people, put, said, she, should, so, some, the, their, then, there, they, think, to, two, want, was, water, we, were, what, when, where, who, will, with, would, you, your",,old,L8_MASTER_v1_4.csv,/assets/placeholders/covers/h-8-d.webp,/assets/placeholders/pdfs/h-8-d.pdf,/assets/placeholders/audio/h-8-d.mp3,1
220,8,1,S-8-02,The Author,s-8-02-the-author,Soundable,8,16,272,,au /ɔː/,,,,All L1-L7 + aw,au /ɔː/,L8_MASTER_v1_4.csv,/assets/placeholders/covers/s-8-02.webp,/assets/placeholders/pdfs/s-8-02.pdf,/assets/placeholders/audio/s-8-02.mp3,1
221,8,7,SP-8-02,When Things Go Wrong,sp-8-02-when-things-go-wrong,Soundables+,9,12,253,,dis- (not/opposite),,,,All L7 + pre-,dis- (not/opposite),L8_MASTER_v1_4.csv,/assets/placeholders/covers/sp-8-02.webp,/assets/placeholders/pdfs/sp-8-02.pdf,/assets/placeholders/audio/sp-8-02.mp3,1
222,8,2,H-8-E,Take It,h-8-e-take-it,Hafwas Book,10,16,148,take,,,,"a, about, after, again, all, also, and, another, any, are, be, been, by, came, come, could, do, does, every, for, from, give, go, have, he, here, his, i, into, is, little, love, mother, my, no, of, old, one, or, other, out, people, put, said, she, should, so, some, the, their, then, there, they, think, to, two, want, was, water, we, were, what, when, where, who, will, with, would, you, your",,take,L8_MASTER_v1_4.csv,/assets/placeholders/covers/h-8-e.webp,/assets/placeholders/pdfs/h-8-e.pdf,/assets/placeholders/audio/h-8-e.mp3,1
223,8,2,H-8-F,I Made It,h-8-f-i-made-it,Hafwas Book,11,16,151,made,,,,"a, about, after, again, all, also, and, another, any, are, be, been, by, came, come, could, do, does, every, for, from, give, go, have, he, here, his, i, into, is, little, love, mother, my, no, of, old, one, or, other, out, people, put, said, she, should, so, some, take, the, their, then, there, they, think, to, two, want, was, water, we, were, what, when, where, who, will, with, would, you, your",,made,L8_MASTER_v1_4.csv,/assets/placeholders/covers/h-8-f.webp,/assets/placeholders/pdfs/h-8-f.pdf,/assets/placeholders/audio/h-8-f.mp3,1
224,8,1,S-8-03,At the Market,s-8-03-at-the-market,Soundable,12,16,210,,aw + au /ɔː/ consolidation,,,,"All L1-L7 + aw, au",aw + au /ɔː/ consolidation,L8_MASTER_v1_4.csv,/assets/placeholders/covers/s-8-03.webp,/assets/placeholders/pdfs/s-8-03.pdf,/assets/placeholders/audio/s-8-03.mp3,1
225,8,1,S-8-04,The Fair,s-8-04-the-fair,Soundable,13,16,298,,air /eə/,,,,"All L1-L7 + aw, au",air /eə/,L8_MASTER_v1_4.csv,/assets/placeholders/covers/s-8-04.webp,/assets/placeholders/pdfs/s-8-04.pdf,/assets/placeholders/audio/s-8-04.mp3,1
226,8,7,SP-8-03,Mistakes Happen,sp-8-03-mistakes-happen,Soundables+,14,12,262,,mis- (wrong/badly),,,,"All L7 + pre-, dis-",mis- (wrong/badly),L8_MASTER_v1_4.csv,/assets/placeholders/covers/sp-8-03.webp,/assets/placeholders/pdfs/sp-8-03.pdf,/assets/placeholders/audio/sp-8-03.mp3,1
227,8,3,T-8-F-02,The Brave Tailor,t-8-f-02-the-brave-tailor,Tafiya Fiction,15,24,521,,,,"Character motivation, problem-solving",All 66 L1-L7 HFWs,,"Character motivation, problem-solving",L8_MASTER_v1_4.csv,/assets/placeholders/covers/t-8-f-02.webp,/assets/placeholders/pdfs/t-8-f-02.pdf,/assets/placeholders/audio/t-8-f-02.mp3,1
228,8,2,H-8-G,Look Around,h-8-g-look-around,Hafwas Book,16,16,167,around,,,,"a, about, after, again, all, also, and, another, any, are, be, been, by, came, come, could, do, does, every, for, from, give, go, have, he, here, his, i, into, is, little, love, made, mother, my, no, of, old, one, or, other, out, people, put, said, she, should, so, some, take, the, their, then, there, they, think, to, two, want, was, water, we, were, what, when, where, who, will, with, would, you, your",,around,L8_MASTER_v1_4.csv,/assets/placeholders/covers/h-8-g.webp,/assets/placeholders/pdfs/h-8-g.pdf,/assets/placeholders/audio/h-8-g.mp3,1
229,8,2,H-8-H,Before and After,h-8-h-before-and-after,Hafwas Book,17,16,178,before,,,,"a, about, after, again, all, also, and, another, any, are, around, be, been, by, came, come, could, do, does, every, for, from, give, go, have, he, here, his, i, into, is, little, love, made, mother, my, no, of, old, one, or, other, out, people, put, said, she, should, so, some, take, the, their, then, there, they, think, to, two, want, was, water, we, were, what, when, where, who, will, with, would, you, your",,before,L8_MASTER_v1_4.csv,/assets/placeholders/covers/h-8-h.webp,/assets/placeholders/pdfs/h-8-h.pdf,/assets/placeholders/audio/h-8-h.mp3,1
230,8,1,S-8-05,Take Care,s-8-05-take-care,Soundable,18,16,292,,are /eə/,,,,"All L1-L7 + aw, au, air",are /eə/,L8_MASTER_v1_4.csv,/assets/placeholders/covers/s-8-05.webp,/assets/placeholders/pdfs/s-8-05.pdf,/assets/placeholders/audio/s-8-05.mp3,1
231,8,1,S-8-06,The Repair Shop,s-8-06-the-repair-shop,Soundable,19,16,222,,air + are /eə/ consolidation,,,,"All L1-L7 + aw, au, air, are",air + are /eə/ consolidation,L8_MASTER_v1_4.csv,/assets/placeholders/covers/s-8-06.webp,/assets/placeholders/pdfs/s-8-06.pdf,/assets/placeholders/audio/s-8-06.mp3,1
232,8,7,SP-8-04,Great Achievements,sp-8-04-great-achievements,Soundables+,20,12,253,,-ment (verb → noun),,,,"All L7 + pre-, dis-, mis-",-ment (verb → noun),L8_MASTER_v1_4.csv,/assets/placeholders/covers/sp-8-04.webp,/assets/placeholders/pdfs/sp-8-04.pdf,/assets/placeholders/audio/sp-8-04.mp3,1
233,8,5,T-8-NF-01,How Honey Is Made,t-8-nf-01-how-honey-is-made,Non-Fiction,21,24,625,,,,"Sequencing a process, cause and effect",All 66 L1-L7 HFWs,,"Sequencing a process, cause and effect",L8_MASTER_v1_4.csv,/assets/placeholders/covers/t-8-nf-01.webp,/assets/placeholders/pdfs/t-8-nf-01.pdf,/assets/placeholders/audio/t-8-nf-01.mp3,1
234,8,3,T-8-F-03,The Missing Goat,t-8-f-03-the-missing-goat,Tafiya Fiction,22,24,509,,,,"Sequence of events, problem-solving",All 66 L1-L7 HFWs,,"Sequence of events, problem-solving",L8_MASTER_v1_4.csv,/assets/placeholders/covers/t-8-f-03.webp,/assets/placeholders/pdfs/t-8-f-03.pdf,/assets/placeholders/audio/t-8-f-03.mp3,1
235,8,2,H-8-I,These and Those,h-8-i-these-and-those,Hafwas Book,23,16,167,those,,,,"a, about, after, again, all, also, and, another, any, are, around, be, been, before, by, came, come, could, do, does, every, for, from, give, go, have, he, here, his, i, into, is, little, love, made, mother, my, no, of, old, one, or, other, out, people, put, said, she, should, so, some, take, the, their, then, there, they, think, to, two, want, was, water, we, were, what, when, where, who, will, with, would, you, your",,those,L8_MASTER_v1_4.csv,/assets/placeholders/covers/h-8-i.webp,/assets/placeholders/pdfs/h-8-i.pdf,/assets/placeholders/audio/h-8-i.mp3,1
236,8,2,H-8-J,Over the Bridge,h-8-j-over-the-bridge,Hafwas Book,24,16,157,over,,,,"a, about, after, again, all, also, and, another, any, are, around, be, been, before, by, came, come, could, do, does, every, for, from, give, go, have, he, here, his, i, into, is, little, love, made, mother, my, no, of, old, one, or, other, out, people, put, said, she, should, so, some, take, the, their, then, there, they, think, those, to, two, want, was, water, we, were, what, when, where, who, will, with, would, you, your",,over,L8_MASTER_v1_4.csv,/assets/placeholders/covers/h-8-j.webp,/assets/placeholders/pdfs/h-8-j.pdf,/assets/placeholders/audio/h-8-j.mp3,1
237,8,1,S-8-07,I Can Hear,s-8-07-i-can-hear,Soundable,25,16,294,,ear /ɪə/,,,,"All L1-L7 + aw, au, air, are",ear /ɪə/,L8_MASTER_v1_4.csv,/assets/placeholders/covers/s-8-07.webp,/assets/placeholders/pdfs/s-8-07.pdf,/assets/placeholders/audio/s-8-07.mp3,1
238,8,1,S-8-08,Swear to Tell the Truth,s-8-08-swear-to-tell-the-truth,Soundable,26,16,274,,ear /eə/ (third sound),,,,"All L1-L7 + aw, au, air, are, ear /ɪə/",ear /eə/ (third sound),L8_MASTER_v1_4.csv,/assets/placeholders/covers/s-8-08.webp,/assets/placeholders/pdfs/s-8-08.pdf,/assets/placeholders/audio/s-8-08.mp3,1
239,8,7,SP-8-05,What Can You Do?,sp-8-05-what-can-you-do,Soundables+,27,12,252,,-able (can be),,,,"All L7 + pre-, dis-, mis-, -ment",-able (can be),L8_MASTER_v1_4.csv,/assets/placeholders/covers/sp-8-05.webp,/assets/placeholders/pdfs/sp-8-05.pdf,/assets/placeholders/audio/sp-8-05.mp3,1
240,8,7,SP-8-06,People Who Help,sp-8-06-people-who-help,Soundables+,28,12,266,,-er agent (person who),,,,"All L7 + pre-, dis-, mis-, -ment, -able",-er agent (person who),L8_MASTER_v1_4.csv,/assets/placeholders/covers/sp-8-06.webp,/assets/placeholders/pdfs/sp-8-06.pdf,/assets/placeholders/audio/sp-8-06.mp3,1
241,8,5,T-8-NF-02,The Water Cycle,t-8-nf-02-the-water-cycle,Non-Fiction,29,24,623,,,,"Understanding cycles, cause and effect",All 66 L1-L7 HFWs,,"Understanding cycles, cause and effect",L8_MASTER_v1_4.csv,/assets/placeholders/covers/t-8-nf-02.webp,/assets/placeholders/pdfs/t-8-nf-02.pdf,/assets/placeholders/audio/t-8-nf-02.mp3,1
242,8,2,H-8-K,Under and Over,h-8-k-under-and-over,Hafwas Book,30,16,179,under,,,,"a, about, after, again, all, also, and, another, any, are, around, be, been, before, by, came, come, could, do, does, every, for, from, give, go, have, he, here, his, i, into, is, little, love, made, mother, my, no, of, old, one, or, other, out, over, people, put, said, she, should, so, some, take, the, their, then, there, they, think, those, to, two, want, was, water, we, were, what, when, where, who, will, with, would, you, your",,under,L8_MASTER_v1_4.csv,/assets/placeholders/covers/h-8-k.webp,/assets/placeholders/pdfs/h-8-k.pdf,/assets/placeholders/audio/h-8-k.mp3,1
